labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
4546,0.7878280488145959,0.008039808500594617,0.787799147888834,0.7795692829773547,0.7961272759479038
4596,0.7901676253694191,0.006546020742811071,0.7874989511760813,0.7859335465165062,0.7981378480930051
4646,0.7888838648928335,0.008138164182091774,0.7893924279574502,0.7800392493217605,0.7970164921734428
4696,0.7869516981624605,0.009710191791636052,0.7864566532727968,0.7773157565982678,0.7972807025721824
4746,0.7905577878672049,0.015146521646603373,0.78592897830566,0.7788169266196172,0.8087789825009555
4796,0.7938352460773985,0.01042474977085484,0.7935383123723929,0.7831388269953292,0.8049473723464754
4846,0.789588674566253,0.010307611814194486,0.7876406589411074,0.7803696521633742,0.8015349188443359
4896,0.7891910537650448,0.012802296679669528,0.7851719605082834,0.7794591797730811,0.8045496583164745
4946,0.7919930451320586,0.005732384555868442,0.7926442482496294,0.7861115202819239,0.7969628856175941
4996,0.7930148327009313,0.0044562633170932885,0.7936511192116573,0.7879765622814949,0.7971623020053513
5046,0.7924470693528989,0.006506696419277883,0.7914415968227627,0.7869476893243709,0.7993541109236176
5096,0.7900944407670865,0.007158610517600951,0.789351407288627,0.7837101330374873,0.797518995366529
5146,0.7893593317360134,0.006099427559534535,0.7885841343240447,0.7836927924820303,0.7961111473667527
5196,0.7929010935737393,0.0047972724660895,0.7931476837306435,0.7881178971313499,0.7973390637964629
5246,0.7922657393509411,0.0044494393085365335,0.7926656908719689,0.7874397508926657,0.7965317956797778
5296,0.7930446659146211,0.00637087860240306,0.7913502326058379,0.7878712137456532,0.8005903247158854
5346,0.7935112760224868,0.006827959164246217,0.7913865918350224,0.7882682751741048,0.8017288347333191
5396,0.7956317649142761,0.006994842337803002,0.7981978874355555,0.7871650056403419,0.8005059526584191
5446,0.7932451078190988,0.004700589044605673,0.792902492005631,0.7885387319019606,0.798431145875092
5496,0.7964792146406496,0.004217322268175885,0.7967705546180883,0.7923924372803297,0.8001581160325555
5546,0.7938790636100053,0.0031091992483361836,0.7937536708837157,0.7908037254225594,0.7971299516142565
5596,0.795623374322926,0.006228822166125849,0.796672664385669,0.7884317052478488,0.801346037310163
5646,0.7941387057978986,0.0034670224159237145,0.7937331605493041,0.7910491968339501,0.7977959781098793
5696,0.7960531590576434,0.004635424923563506,0.7945899331549555,0.7925144737700791,0.8016403606089706
5746,0.7952467300000933,0.00642446952780595,0.794716724313137,0.7891594492042923,0.8020760187576331
5796,0.79643026952444,0.004753376092912155,0.7967351276768317,0.7912071264089202,0.8012266112266112
5846,0.7931677279210911,0.006289332082057368,0.7955902781014889,0.785518491931048,0.7974253936585776
5896,0.7972725916672104,0.010465371616064194,0.7985260527861424,0.7854538843776513,0.8073364533902649
5946,0.7954732759665495,0.008604433586026115,0.7961524477219545,0.7859400725320008,0.8040556389435314
5996,0.7960461668981849,0.010422160955608297,0.7956005332686946,0.7857859653375349,0.806930255540121
6046,0.7965924876238778,0.005303647080312455,0.7975024006414141,0.7904994266429244,0.8014116703802803
6096,0.7993180313808116,0.010756304561710155,0.8027176193095475,0.7863646364543225,0.8075120032070704
6146,0.7987125103717032,0.012718977975567248,0.7982417049681624,0.7868009472045348,0.8112832011038289
6196,0.7960438361783654,0.007395554786660516,0.7961561768736658,0.7886485554198559,0.8032818399634544
6246,0.7990248268275174,0.008992774286283887,0.7995198717171812,0.7904681017685502,0.8068884890409553
6296,0.7998298574531758,0.010580202936716136,0.7965962167755889,0.7917850516953656,0.8124017601596076
6346,0.7995767412807772,0.01009443311425648,0.7990052487810335,0.7905868752505524,0.8093666968106431
6396,0.797246487605232,0.008092187662426873,0.7964656964656964,0.789848037067768,0.8057380457380457
6446,0.7984225688261563,0.008638921683976866,0.8004922480258803,0.7882795558580312,0.8056680309146678
6496,0.7978175139610117,0.0130482985069877,0.7978995552986585,0.7850055471131705,0.8105146229361476
6546,0.7982743350456355,0.009286854500304422,0.7982556892870795,0.7901704222332026,0.806404351920047
6596,0.8008176165126838,0.008398211588133347,0.8000447498205345,0.7930975266401276,0.8096197197542488
6646,0.8019992914611749,0.011675406400589896,0.801780669942105,0.7912986770834304,0.8130059759656173
6696,0.8036811388829326,0.01335985922248906,0.8042521652387122,0.7898641656489191,0.8166986752188545
6746,0.8008674939168212,0.008535621424987974,0.8023297875315812,0.7910175922731977,0.8086701844997809
6796,0.797232503286315,0.0067100770826234975,0.7988001454369168,0.7893487968824292,0.8029215106793582
6846,0.8044213754976087,0.006330159215147376,0.8036527041011345,0.7984639624101508,0.8114549285401303
6896,0.8025763776884853,0.0076918740963349014,0.8018300812022785,0.7956973047556007,0.8105002657020595
6946,0.8030425216523871,0.008164327148399356,0.8020845958065689,0.7956794048273867,0.8117467346615329
6996,0.8049052329321389,0.006167453506411674,0.8028294938608841,0.8003779495259317,0.8123385510381027
7046,0.8051145315719307,0.009149622865518774,0.8061708137941321,0.7951390507444319,0.8136112172883474
7096,0.8048483633685427,0.007029964065603281,0.8046008409237109,0.7980732405396082,0.8119700176202418
7146,0.8026215936529837,0.007552807845664004,0.8016100612513168,0.7954827853034131,0.8111765473648882
7196,0.8055680896488072,0.005488260784705359,0.8030513783877014,0.80242329601074,0.8122362790524226
7246,0.8048544232400735,0.005797542851581725,0.8039510362380318,0.7997492145474209,0.8112243737355845
7296,0.8064341851337367,0.0053888182845665674,0.806575426754799,0.8006977242851683,0.8119729077128179
7346,0.8061894595526883,0.008090102419346655,0.8058100183660721,0.7979474748981474,0.8149626618684915
7396,0.8073161295134389,0.005814984730756322,0.8053159057643362,0.8030784147376075,0.814354157538014
7446,0.8055694880806988,0.004189222430085696,0.8056813626320354,0.8012524356022113,0.8097299161873154
7496,0.8052655622162349,0.007197628462765239,0.8018543206884015,0.8013469695980907,0.8139598929733459
7546,0.8040363405834259,0.007065929440889061,0.8027670305697212,0.7976278865964966,0.8122218285895416
7596,0.8063875707373465,0.005889393302718453,0.8066304317425392,0.8000116535990975,0.8124234824683255
7646,0.8060225800136114,0.008951945258457763,0.8048870533175466,0.7974570914481229,0.8161778059535907
7696,0.8085336975471504,0.008773491042517628,0.809632398870067,0.7987112983973972,0.8168179148448207
7746,0.8076032741952024,0.007906412190491525,0.8084493254896843,0.7987182905568555,0.8153037860212747
7796,0.8091359555485117,0.009799662634443814,0.8072765072765073,0.8004077827396214,0.820467355938208
7846,0.8086758714561405,0.006540407114774994,0.81093853425692,0.8007764093862747,0.8134076056049151
7896,0.8095018785601745,0.007243880478639173,0.8127108136076746,0.8007061148765184,0.8138051331773305
7946,0.8080717488789237,0.00616515984514215,0.8081659099596319,0.8020248361503967,0.8139868360944593
7996,0.808968143721507,0.007508954389287484,0.8115221464997249,0.7998808536028268,0.8144798299506821
