sim_id,seed,labels_used,auc,f1,recall,precision,accuracy
0,42,3246,0.8175344713461307,0.0966183574879227,0.05405405405405406,0.45454545454545453,0.9393644617380026
0,42,3296,0.820385407829354,0.07881773399014778,0.043243243243243246,0.4444444444444444,0.9393644617380026
0,42,3346,0.8182150415334272,0.07766990291262135,0.043243243243243246,0.38095238095238093,0.9383916990920882
0,42,3396,0.8117225884042029,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,3446,0.818776278865965,0.08653846153846154,0.04864864864864865,0.391304347826087,0.9383916990920882
0,42,3496,0.8162945284021519,0.058823529411764705,0.032432432432432434,0.3157894736842105,0.9377431906614786
0,42,3546,0.8253283984225688,0.11214953271028037,0.06486486486486487,0.41379310344827586,0.9383916990920882
0,42,3596,0.8151608662819425,0.11428571428571428,0.06486486486486487,0.48,0.9396887159533074
0,42,3646,0.819691785611068,0.10426540284360189,0.05945945945945946,0.4230769230769231,0.938715953307393
0,42,3696,0.8268983712929903,0.10476190476190476,0.05945945945945946,0.44,0.9390402075226978
0,42,3746,0.821183446295554,0.08695652173913043,0.04864864864864865,0.4090909090909091,0.938715953307393
0,42,3796,0.8228261376243439,0.058823529411764705,0.032432432432432434,0.3157894736842105,0.9377431906614786
0,42,3846,0.827591993511276,0.11374407582938388,0.06486486486486487,0.46153846153846156,0.9393644617380026
0,42,3896,0.8314311551979713,0.10476190476190476,0.05945945945945946,0.44,0.9390402075226978
0,42,3946,0.833640677586866,0.07729468599033816,0.043243243243243246,0.36363636363636365,0.9380674448767834
0,42,3996,0.829728797441802,0.11374407582938388,0.06486486486486487,0.46153846153846156,0.9393644617380026
0,42,4046,0.821420247429216,0.10628019323671498,0.05945945945945946,0.5,0.9400129701686122
0,42,4096,0.8289885608271259,0.10377358490566038,0.05945945945945946,0.4074074074074074,0.9383916990920882
0,42,4146,0.8299861089098757,0.08695652173913043,0.04864864864864865,0.4090909090909091,0.938715953307393
0,42,4196,0.8297064225315347,0.11483253588516747,0.06486486486486487,0.5,0.9400129701686122
0,42,4246,0.8247895360002983,0.125,0.07027027027027027,0.5652173913043478,0.9409857328145266
0,42,4296,0.8241854134230815,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,4346,0.8263464568397304,0.09523809523809523,0.05405405405405406,0.4,0.9383916990920882
0,42,4396,0.8214183828533604,0.13145539906103287,0.07567567567567568,0.5,0.9400129701686122
0,42,4446,0.8250617640752169,0.08450704225352113,0.04864864864864865,0.32142857142857145,0.9367704280155642
0,42,4496,0.828261376243439,0.08695652173913043,0.04864864864864865,0.4090909090909091,0.938715953307393
0,42,4546,0.8308139805897653,0.10526315789473684,0.05945945945945946,0.4583333333333333,0.9393644617380026
0,42,4596,0.8250002330719819,0.11374407582938388,0.06486486486486487,0.46153846153846156,0.9393644617380026
0,42,4646,0.8274241816842715,0.08737864077669903,0.04864864864864865,0.42857142857142855,0.9390402075226978
0,42,4696,0.8273179008605018,0.0861244019138756,0.04864864864864865,0.375,0.9380674448767834
0,42,4746,0.8264564668152111,0.13270142180094788,0.07567567567567568,0.5384615384615384,0.9406614785992218
0,42,4796,0.8270922871819733,0.07960199004975124,0.043243243243243246,0.5,0.9400129701686122
0,42,4846,0.832467859373689,0.10679611650485436,0.05945945945945946,0.5238095238095238,0.940337224383917
0,42,4896,0.8283061260639737,0.10576923076923077,0.05945945945945946,0.4782608695652174,0.9396887159533074
0,42,4946,0.8270400790580162,0.10679611650485436,0.05945945945945946,0.5238095238095238,0.940337224383917
0,42,4996,0.8266112266112267,0.11538461538461539,0.06486486486486487,0.5217391304347826,0.940337224383917
0,42,5046,0.8263296756570299,0.0970873786407767,0.05405405405405406,0.47619047619047616,0.9396887159533074
0,42,5096,0.8208851141586568,0.11483253588516747,0.06486486486486487,0.5,0.9400129701686122
0,42,5146,0.8267622572555309,0.08780487804878048,0.04864864864864865,0.45,0.9393644617380026
0,42,5196,0.825982864547887,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,5246,0.8304764923599005,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,5296,0.8266242786422159,0.11594202898550725,0.06486486486486487,0.5454545454545454,0.9406614785992218
0,42,5346,0.8231692195817757,0.0784313725490196,0.043243243243243246,0.42105263157894735,0.9390402075226978
0,42,5396,0.828718197328063,0.06862745098039216,0.03783783783783784,0.3684210526315789,0.9383916990920882
0,42,5446,0.8181758854404595,0.09803921568627451,0.05405405405405406,0.5263157894736842,0.940337224383917
0,42,5496,0.8178682304242841,0.06930693069306931,0.03783783783783784,0.4117647058823529,0.9390402075226978
0,42,5546,0.8201914919403709,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,5596,0.8246981717833736,0.08955223880597014,0.04864864864864865,0.5625,0.9406614785992218
0,42,5646,0.8258486150862833,0.09803921568627451,0.05405405405405406,0.5263157894736842,0.940337224383917
0,42,5696,0.817959594641209,0.08866995073891626,0.04864864864864865,0.5,0.9400129701686122
0,42,5746,0.8293409656638356,0.07960199004975124,0.043243243243243246,0.5,0.9400129701686122
0,42,5796,0.8305417525148467,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,5846,0.8194549844774061,0.07960199004975124,0.043243243243243246,0.5,0.9400129701686122
0,42,5896,0.8209764783755816,0.08955223880597014,0.04864864864864865,0.5625,0.9406614785992218
0,42,5946,0.8229230955688355,0.08780487804878048,0.04864864864864865,0.45,0.9393644617380026
