labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
2046,0.7760812830767988,0.013105913800661775,0.7804005108937845,0.7526298910155413,0.7953909549425245
2096,0.7773820111936705,0.013964002962155804,0.7831880517979173,0.7542737010898446,0.7928026439685633
2146,0.7769984990164363,0.010749660735814829,0.7760980021069708,0.7603239234405154,0.7919289037226256
2196,0.7794007874725364,0.011748590688844858,0.7795968787000178,0.7611925827172463,0.7939053541295694
2246,0.7810941952645989,0.012174935515217485,0.7796621388549638,0.7636797404510409,0.7982718178682304
2296,0.7828982345574274,0.014349202466462789,0.7810950653999982,0.7614071021694341,0.8054169657757102
2346,0.7858732274875774,0.01454373484742354,0.7877012576564146,0.7585197132282335,0.8076974352759106
2396,0.7862797050240997,0.01125848213408419,0.7862095969719287,0.7686266466535525,0.8028411474599815
2446,0.7880167438911834,0.012174476710991521,0.7889234871297652,0.767079235150984,0.8080100314181032
2496,0.7885657371756026,0.012383464217363836,0.7876956639288477,0.771638496033115,0.8076577198101861
2546,0.7879653437500971,0.010745672429719594,0.7892945377250311,0.7717508367284152,0.8030904412518762
2596,0.7897020718545382,0.012711175518790013,0.791573049420583,0.7665770116442763,0.8061483456550721
2646,0.7916761604653981,0.008617822842961032,0.7910444421655185,0.7765728163486011,0.8038294658922462
2696,0.7945353632349149,0.012124173529266188,0.7963118689576089,0.7708237696130074,0.812321769855402
2746,0.7957436083893482,0.012111893807645758,0.7977140300010255,0.7682733095289149,0.8087357243411055
2796,0.7956629965598575,0.012744305558015505,0.7972646672198243,0.7777182252967006,0.8126880657822363
2846,0.797973330350012,0.011510954142434379,0.8001034839599862,0.7817200712267977,0.811368039305259
2896,0.79784740932723,0.009855460421635045,0.7977820870197552,0.7863927915497423,0.8136278120134622
2946,0.8016812880490012,0.011587730891392865,0.8020836635186412,0.7794938608839954,0.8184660134435919
2996,0.8021729767021247,0.011084416307794115,0.8037832244110271,0.7801380718421077,0.8153816320632464
3046,0.8035288341117938,0.008763180244373352,0.8053131089005529,0.7897560202492938,0.8146020528980171
3096,0.8044760386464422,0.010972443461440717,0.8047285643698199,0.7876317089770004,0.8206763748916215
3146,0.8052640705555504,0.010424188129403197,0.8078629163830957,0.787347547616606,0.8202078069791074
3196,0.8060259362501515,0.01300069473285623,0.8084856847188686,0.780492434483466,0.8221934870365364
3246,0.8059295998309451,0.010804263347946597,0.8058883305520077,0.7877201831013491,0.8219403708641376
3296,0.8072775017169637,0.008376631573972896,0.807771552166171,0.7922528737775375,0.817888274614732
3346,0.8078496778945209,0.009236199990691401,0.8080036918601942,0.7911508162180808,0.8213878038093285
3396,0.8088217434405774,0.009638648856627302,0.8097815649385156,0.7905151823089044,0.8201911190251998
3446,0.8107612130930517,0.008829854885231624,0.8121579668664871,0.796838984551989,0.8226081687068235
3496,0.8100938192418013,0.007574067035779009,0.8094785713619795,0.7979237015559886,0.819888405135042
3546,0.81132872783097,0.009241769749109986,0.8156456560044003,0.7940407223366864,0.8208498736749859
3596,0.810978809095401,0.009981847885619689,0.8120088007980385,0.7988849836383469,0.822824832421245
3646,0.8115933111448806,0.008269482567983282,0.8121756803371152,0.7961583211358996,0.8231281056841596
3696,0.8124505188182318,0.00778923817890038,0.8139143973224692,0.7985990509308895,0.8241961347342512
3746,0.8128740883000972,0.0075378338149001065,0.8127853966418989,0.8007156242133822,0.8270722429915254
3796,0.8141743191967408,0.00845938838896433,0.8139488919757978,0.8027001855252976,0.8264237435089453
3846,0.8146811730668233,0.007925664175377389,0.8147637116246982,0.8023420937322283,0.8264443470721498
3896,0.8133545273455588,0.007760815782656321,0.8131946710422047,0.8004932735426009,0.8240419343109926
3946,0.8147736560292614,0.007445772853379845,0.8145119938841912,0.8009468316194773,0.8257056953469509
3996,0.8135683320436684,0.007966533353599484,0.8145744571753539,0.7999929146117486,0.8248452868183809
4046,0.8161507696036844,0.006946906355633963,0.8160241649030888,0.804835963939103,0.8279037505943335
4096,0.8151089067680996,0.007141986948768839,0.8153780893691208,0.8044692950970979,0.826650103017816
4146,0.8156350279220235,0.007327411581020625,0.8159691599153482,0.8037287787960434,0.8260359117309791
4196,0.8171753540363406,0.008364038175041772,0.8186233836458052,0.802270960163337,0.8275986127555635
4246,0.8172629891015541,0.007015626227483745,0.8173144513951689,0.804857593019028,0.8261130119426084
4296,0.8172756682173722,0.007568410021451028,0.8175615076960369,0.8028213829559121,0.8265024286100521
4346,0.8166199590414837,0.006744742738457578,0.817812293148616,0.8047495408481955,0.8262432525661225
4396,0.8164400896239461,0.007354131603953464,0.8178216160278942,0.8037105991814513,0.8259659901363937
4446,0.8167901948171007,0.007427122056342697,0.815946785005081,0.8056480799530128,0.8304973756094832
4496,0.8180382797423157,0.007165346088100713,0.8195043957375796,0.8051448309295843,0.8262705686024071
4546,0.8171849876782613,0.005993705691323514,0.8186103316148159,0.8052923188797628,0.8230977130977131
4596,0.8175542358501999,0.006111814887098491,0.8194540521894782,0.8063824431537436,0.8249984617249191
4646,0.8181067718287449,0.007519246389916668,0.817086040852857,0.8069916933145633,0.830374779746977
4696,0.8173260739180022,0.006377016643300639,0.8187995860641601,0.8047336919534228,0.824933574485144
4746,0.8185853462983508,0.0065766473025380525,0.8194223543999329,0.8071507416350466,0.8285076867139647
4796,0.8180451786729814,0.006008435291942719,0.8188117058072215,0.8095007598146613,0.8256567502307414
4846,0.8197768102700838,0.005522675293069592,0.8201831013490207,0.8125505533128852,0.8278620773239608
4896,0.8186199652567365,0.005839558117105093,0.8187138155748022,0.8090516767198381,0.8272078908850209
4946,0.8190781536969879,0.0059324057211515785,0.8198381548157333,0.8087396399504022,0.8269130082134566
4996,0.819924484677848,0.00569864745770676,0.8211554776577197,0.8111961254113721,0.8277402272917969
5046,0.8190531062279941,0.006508446420363438,0.8200302061288609,0.8054875399718449,0.8278878084707681
5096,0.8197720866779163,0.005412093886895137,0.819298360105535,0.8108255409600702,0.8284399093816134
5146,0.8198896792618766,0.006717323702889916,0.8199416387757195,0.8099887193160736,0.8292226583257972
5196,0.8193938263893421,0.006628151228153346,0.8207667135918257,0.8088040610462136,0.8289508031660499
5246,0.8198830910938534,0.006780842278696358,0.8193216673037301,0.8099724042773371,0.8306405750351938
5296,0.8192473950321484,0.006305204997698307,0.8178579752570785,0.8106450500172474,0.8293503817719066
5346,0.8191841237581148,0.006217382073831427,0.8197094990816964,0.8092473639558841,0.8286635652554936
5396,0.8200399640758386,0.006731317670465413,0.8200218155375105,0.8080884368328314,0.8308417627700139
5446,0.8183300858637181,0.006240181572839788,0.8186709303301232,0.8090057149249974,0.8278674845939421
5496,0.8185729779451753,0.005368889400411484,0.8189813822100818,0.809300038223805,0.8252764699849902
5546,0.8190749839180332,0.006403650937021684,0.8196796658680067,0.8080303552949293,0.829601819826035
5596,0.8186571946213201,0.005893556540388247,0.8185124413823965,0.8093915888983153,0.8275877049868081
5646,0.8188255658210815,0.0057982435508233884,0.818985111361793,0.8082321024025061,0.8270150937415511
