labels_used,accuracy,f1,recall,precision,auc,sim_id,seed
2300,0.9296368352788587,0.07659574468085106,0.04864864864864865,0.18,0.7548977746287163,5,47
2350,0.930609597924773,0.07758620689655173,0.04864864864864865,0.19148936170212766,0.7548753997184491,5,47
2400,0.9293125810635539,0.07627118644067797,0.04864864864864865,0.17647058823529413,0.7498186699980423,5,47
2450,0.930609597924773,0.10833333333333334,0.07027027027027027,0.23636363636363636,0.7473201383515286,5,47
200,0.9166666666666666,0.09187279151943463,0.07027027027027027,0.1326530612244898,0.6794439834798578,6,48
250,0.920881971465629,0.10294117647058823,0.07567567567567568,0.16091954022988506,0.6392987330207061,6,48
300,0.9199092088197146,0.09523809523809523,0.07027027027027027,0.14772727272727273,0.6644192312353747,6,48
350,0.9244487678339819,0.10727969348659004,0.07567567567567568,0.18421052631578946,0.655374173759824,6,48
400,0.9257457846952011,0.11583011583011583,0.08108108108108109,0.20270270270270271,0.679130734736116,6,48
450,0.9257457846952011,0.14232209737827714,0.10270270270270271,0.23170731707317074,0.6678444570821253,6,48
500,0.9257457846952011,0.14869888475836432,0.10810810810810811,0.23809523809523808,0.7046828822613576,6,48
550,0.9247730220492867,0.1076923076923077,0.07567567567567568,0.18666666666666668,0.7061782720975547,6,48
600,0.9293125810635539,0.11382113821138211,0.07567567567567568,0.22950819672131148,0.7204888917893402,6,48
650,0.9280155642023347,0.10483870967741936,0.07027027027027027,0.20634920634920634,0.7391775355900918,6,48
700,0.9270428015564203,0.0963855421686747,0.06486486486486487,0.1875,0.7367293474916793,6,48
750,0.9270428015564203,0.10358565737051793,0.07027027027027027,0.19696969696969696,0.7352470096864715,6,48
800,0.9254215304798963,0.09448818897637795,0.06486486486486487,0.17391304347826086,0.7340238479251933,6,48
850,0.9241245136186771,0.1,0.07027027027027027,0.17333333333333334,0.742304429299945,6,48
900,0.9241245136186771,0.1,0.07027027027027027,0.17333333333333334,0.7390265049457875,6,48
950,0.9218547341115434,0.08365019011406843,0.05945945945945946,0.14102564102564102,0.7608010217875689,6,48
1000,0.9260700389105059,0.09523809523809523,0.06486486486486487,0.1791044776119403,0.7510436963351761,6,48
1050,0.9238002594033723,0.13284132841328414,0.0972972972972973,0.20930232558139536,0.7583826669028463,6,48
1100,0.9250972762645915,0.09411764705882353,0.06486486486486487,0.17142857142857143,0.7471485973728126,6,48
1150,0.9238002594033723,0.11320754716981132,0.08108108108108109,0.1875,0.7555969905745691,6,48
1200,0.9221789883268483,0.1111111111111111,0.08108108108108109,0.17647058823529413,0.7516869750053607,6,48
1250,0.9231517509727627,0.13186813186813187,0.0972972972972973,0.20454545454545456,0.7398096268051425,6,48
1300,0.9215304798962386,0.12318840579710146,0.0918918918918919,0.18681318681318682,0.7486421226331541,6,48
1350,0.9215304798962386,0.11678832116788321,0.08648648648648649,0.1797752808988764,0.7448197421291592,6,48
1400,0.9234760051880675,0.11278195488721804,0.08108108108108109,0.18518518518518517,0.737234647548549,6,48
1450,0.9205577172503242,0.0959409594095941,0.07027027027027027,0.1511627906976744,0.7349524067012857,6,48
1500,0.9225032425421531,0.11808118081180811,0.08648648648648649,0.18604651162790697,0.7499827526733357,6,48
1550,0.920881971465629,0.08955223880597014,0.06486486486486487,0.14457831325301204,0.7358679134463888,6,48
1600,0.9238002594033723,0.1198501872659176,0.08648648648648649,0.1951219512195122,0.7507118018328781,6,48
1650,0.9267185473411155,0.12403100775193798,0.08648648648648649,0.2191780821917808,0.7479447712631571,6,48
1700,0.9238002594033723,0.09266409266409266,0.06486486486486487,0.16216216216216217,0.7564080810717583,6,48
1750,0.9276913099870299,0.13229571984435798,0.0918918918918919,0.2361111111111111,0.7476128767608589,6,48
1800,0.9276913099870299,0.11857707509881422,0.08108108108108109,0.22058823529411764,0.7471150350074116,6,48
1850,0.9260700389105059,0.10236220472440945,0.07027027027027027,0.18840579710144928,0.7453753857341301,6,48
1900,0.9257457846952011,0.10196078431372549,0.07027027027027027,0.18571428571428572,0.7388698805739164,6,48
1950,0.9283398184176395,0.12648221343873517,0.08648648648648649,0.23529411764705882,0.7613827694545184,6,48
2000,0.9293125810635539,0.128,0.08648648648648649,0.24615384615384617,0.7647651100565899,6,48
2050,0.9286640726329443,0.12,0.08108108108108109,0.23076923076923078,0.7652498997790479,6,48
2100,0.9270428015564203,0.1245136186770428,0.08648648648648649,0.2222222222222222,0.7693612895406617,6,48
2150,0.9267185473411155,0.12403100775193798,0.08648648648648649,0.2191780821917808,0.7741868118549733,6,48
2200,0.9280155642023347,0.12598425196850394,0.08648648648648649,0.2318840579710145,0.7697286109842163,6,48
2250,0.9283398184176395,0.09053497942386832,0.05945945945945946,0.1896551724137931,0.7721059452001157,6,48
2300,0.9280155642023347,0.09016393442622951,0.05945945945945946,0.1864406779661017,0.7717852381529511,6,48
2350,0.9276913099870299,0.0823045267489712,0.05405405405405406,0.1724137931034483,0.769963547542023,6,48
2400,0.9296368352788587,0.08438818565400844,0.05405405405405406,0.19230769230769232,0.7740022188452681,6,48
2450,0.9296368352788587,0.09205020920502092,0.05945945945945946,0.2037037037037037,0.7755572751088446,6,48
200,0.9169909208819714,0.058823529411764705,0.043243243243243246,0.09195402298850575,0.6575911544521411,7,49
250,0.9231517509727627,0.06324110671936758,0.043243243243243246,0.11764705882352941,0.6686751256257982,7,49
300,0.9250972762645915,0.08695652173913043,0.05945945945945946,0.16176470588235295,0.6763879436525176,7,49
350,0.9215304798962386,0.03968253968253968,0.02702702702702703,0.07462686567164178,0.6714803800005594,7,49
400,0.9234760051880675,0.056,0.03783783783783784,0.1076923076923077,0.6667891071478517,7,49
450,0.9234760051880675,0.03278688524590164,0.021621621621621623,0.06779661016949153,0.696743518268182,7,49
500,0.9247730220492867,0.072,0.04864864864864865,0.13846153846153847,0.7070714039323904,7,49
550,0.9228274967574579,0.0703125,0.04864864864864865,0.1267605633802817,0.697127620894437,7,49
600,0.9215304798962386,0.06201550387596899,0.043243243243243246,0.1095890410958904,0.7199742688531926,7,49
650,0.9179636835278858,0.05947955390334572,0.043243243243243246,0.09523809523809523,0.701343426903965,7,49
700,0.9218547341115434,0.08365019011406843,0.05945945945945946,0.14102564102564102,0.7363004950448897,7,49
750,0.9199092088197146,0.060836501901140684,0.043243243243243246,0.10256410256410256,0.7211638682490701,7,49
800,0.9231517509727627,0.07782101167315175,0.05405405405405406,0.1388888888888889,0.7135247009686472,7,49
850,0.9228274967574579,0.06299212598425197,0.043243243243243246,0.11594202898550725,0.7141940837008102,7,49
900,0.9276913099870299,0.0823045267489712,0.05405405405405406,0.1724137931034483,0.7238525866328558,7,49
950,0.9270428015564203,0.05063291139240506,0.032432432432432434,0.11538461538461539,0.7102971201625912,7,49
1000,0.9247730220492867,0.06451612903225806,0.043243243243243246,0.12698412698412698,0.7029450975639316,7,49
1050,0.9309338521400778,0.07792207792207792,0.04864864864864865,0.1956521739130435,0.7060794495772075,7,49
1100,0.9286640726329443,0.05982905982905983,0.03783783783783784,0.14285714285714285,0.7176547364888173,7,49
1150,0.9273670557717251,0.05084745762711865,0.032432432432432434,0.11764705882352941,0.7133438371106533,7,49
1200,0.932230869001297,0.06278026905829596,0.03783783783783784,0.18421052631578946,0.7175596431201812,7,49
1250,0.9296368352788587,0.07659574468085106,0.04864864864864865,0.18,0.7290696698768449,7,49
1300,0.9270428015564203,0.07407407407407407,0.04864864864864865,0.15517241379310345,0.7406002069679201,7,49
1350,0.9289883268482491,0.06808510638297872,0.043243243243243246,0.16,0.7408295497981596,7,49
1400,0.9289883268482491,0.08368200836820083,0.05405405405405406,0.18518518518518517,0.7502978659929334,7,49
1450,0.9280155642023347,0.08264462809917356,0.05405405405405406,0.17543859649122806,0.7525334924438063,7,49
1500,0.9315823605706874,0.13168724279835392,0.08648648648648649,0.27586206896551724,0.7455599787438352,7,49
1550,0.9286640726329443,0.11290322580645161,0.07567567567567568,0.2222222222222222,0.7509672487250965,7,49
1600,0.9254215304798963,0.10852713178294573,0.07567567567567568,0.1917808219178082,0.7561246655417058,7,49
1650,0.9283398184176395,0.11244979919678715,0.07567567567567568,0.21875,0.7501058146798057,7,49
1700,0.9260700389105059,0.10236220472440945,0.07027027027027027,0.18840579710144928,0.7413385790067405,7,49
1750,0.9276913099870299,0.08979591836734693,0.05945945945945946,0.18333333333333332,0.7418811705807222,7,49
1800,0.9299610894941635,0.0847457627118644,0.05405405405405406,0.19607843137254902,0.7593168194065054,7,49
1850,0.9280155642023347,0.09016393442622951,0.05945945945945946,0.1864406779661017,0.7579724602146127,7,49
1900,0.9267185473411155,0.08130081300813008,0.05405405405405406,0.16393442622950818,0.7654102533026299,7,49
1950,0.9276913099870299,0.0823045267489712,0.05405405405405406,0.1724137931034483,0.7505365317024508,7,49
2000,0.9296368352788587,0.0995850622406639,0.06486486486486487,0.21428571428571427,0.770228317313519,7,49
2050,0.9296368352788587,0.0995850622406639,0.06486486486486487,0.21428571428571427,0.7651063274381661,7,49
2100,0.9254215304798963,0.0873015873015873,0.05945945945945946,0.16417910447761194,0.7700213493935467,7,49
2150,0.9289883268482491,0.0759493670886076,0.04864864864864865,0.17307692307692307,0.7692046651687907,7,49
2200,0.9289883268482491,0.0912863070539419,0.05945945945945946,0.19642857142857142,0.7499342737010898,7,49
2250,0.9302853437094682,0.12955465587044535,0.08648648648648649,0.25806451612903225,0.7514166115062976,7,49
2300,0.9296368352788587,0.0995850622406639,0.06486486486486487,0.21428571428571427,0.7675284114745998,7,49
2350,0.9332036316472114,0.14166666666666666,0.0918918918918919,0.3090909090909091,0.7759712109487895,7,49
2400,0.9302853437094682,0.1078838174273859,0.07027027027027027,0.23214285714285715,0.7731407847999776,7,49
2450,0.9289883268482491,0.0912863070539419,0.05945945945945946,0.19642857142857142,0.7716752281774704,7,49
200,0.9283398184176395,0.07531380753138076,0.04864864864864865,0.16666666666666666,0.6220737812666064,8,50
250,0.9302853437094682,0.09282700421940929,0.05945945945945946,0.21153846153846154,0.6274754575203005,8,50
300,0.9328793774319066,0.04608294930875576,0.02702702702702703,0.15625,0.6602071543775581,8,50
350,0.9286640726329443,0.08333333333333333,0.05405405405405406,0.18181818181818182,0.6665224728004997,8,50
400,0.9289883268482491,0.0759493670886076,0.04864864864864865,0.17307692307692307,0.6974539216691684,8,50
450,0.9267185473411155,0.03418803418803419,0.021621621621621623,0.08163265306122448,0.7073585486141541,8,50
500,0.9286640726329443,0.05172413793103448,0.032432432432432434,0.1276595744680851,0.7133382433830864,8,50
550,0.9283398184176395,0.05150214592274678,0.032432432432432434,0.125,0.7085742520720099,8,50
600,0.9267185473411155,0.058333333333333334,0.03783783783783784,0.12727272727272726,0.6889104350987758,8,50
650,0.9276913099870299,0.04291845493562232,0.02702702702702703,0.10416666666666667,0.6788771524197533,8,50
700,0.9267185473411155,0.02586206896551724,0.016216216216216217,0.06382978723404255,0.6915040601139256,8,50
750,0.9257457846952011,0.03375527426160337,0.021621621621621623,0.07692307692307693,0.715609296775216,8,50
800,0.9283398184176395,0.07531380753138076,0.04864864864864865,0.16666666666666666,0.7090161565497888,8,50
850,0.9302853437094682,0.044444444444444446,0.02702702702702703,0.125,0.7365466190578298,8,50
900,0.9302853437094682,0.05286343612334802,0.032432432432432434,0.14285714285714285,0.741094319569656,8,50
950,0.9289883268482491,0.0759493670886076,0.04864864864864865,0.17307692307692307,0.7507285830155785,8,50
1000,0.9273670557717251,0.06666666666666667,0.043243243243243246,0.14545454545454545,0.7568872770666493,8,50
1050,0.9283398184176395,0.059574468085106386,0.03783783783783784,0.14,0.7584572499370705,8,50
1100,0.9293125810635539,0.05217391304347826,0.032432432432432434,0.13333333333333333,0.7465444747955958,8,50
1150,0.9299610894941635,0.06086956521739131,0.03783783783783784,0.15555555555555556,0.7485041440198391,8,50
1200,0.9273670557717251,0.058823529411764705,0.03783783783783784,0.1320754716981132,0.7431360301315459,8,50
1250,0.9283398184176395,0.08298755186721991,0.05405405405405406,0.17857142857142858,0.7359835171494364,8,50
1300,0.9293125810635539,0.0603448275862069,0.03783783783783784,0.14893617021276595,0.7432628212897271,8,50
1350,0.9283398184176395,0.06751054852320675,0.043243243243243246,0.15384615384615385,0.7390488798560548,8,50
1400,0.930609597924773,0.08547008547008547,0.05405405405405406,0.20408163265306123,0.7213298155002191,8,50
1450,0.9286640726329443,0.05172413793103448,0.032432432432432434,0.1276595744680851,0.7362893075897562,8,50
1500,0.9286640726329443,0.05172413793103448,0.032432432432432434,0.1276595744680851,0.7317994089294537,8,50
1550,0.9286640726329443,0.043478260869565216,0.02702702702702703,0.1111111111111111,0.7365186504199958,8,50
1600,0.9286640726329443,0.043478260869565216,0.02702702702702703,0.1111111111111111,0.7349729170356973,8,50
1650,0.9293125810635539,0.043859649122807015,0.02702702702702703,0.11627906976744186,0.7261665252696643,8,50
1700,0.9289883268482491,0.03524229074889868,0.021621621621621623,0.09523809523809523,0.729358679134464,8,50
1750,0.9293125810635539,0.05217391304347826,0.032432432432432434,0.13333333333333333,0.731836700446566,8,50
1800,0.9299610894941635,0.06086956521739131,0.03783783783783784,0.15555555555555556,0.7246506250990556,8,50
1850,0.9309338521400778,0.03619909502262444,0.021621621621621623,0.1111111111111111,0.7414299432236652,8,50
1900,0.9328793774319066,0.09606986899563319,0.05945945945945946,0.25,0.7403503538032686,8,50
1950,0.932230869001297,0.07929515418502203,0.04864864864864865,0.21428571428571427,0.7334737980477891,8,50
2000,0.9319066147859922,0.03669724770642202,0.021621621621621623,0.12121212121212122,0.7457986444533531,8,50
2050,0.932230869001297,0.07929515418502203,0.04864864864864865,0.21428571428571427,0.7565609762919181,8,50
2100,0.9325551232166018,0.05454545454545454,0.032432432432432434,0.17142857142857143,0.7426102197402646,8,50
2150,0.9309338521400778,0.06986899563318777,0.043243243243243246,0.18181818181818182,0.743093144886867,8,50
2200,0.933852140077821,0.07272727272727272,0.043243243243243246,0.22857142857142856,0.7502736265068104,8,50
2250,0.9319066147859922,0.07894736842105263,0.04864864864864865,0.20930232558139536,0.7629340965663836,8,50
2300,0.9312581063553826,0.07017543859649122,0.043243243243243246,0.18604651162790697,0.7577300653533837,8,50
2350,0.9296368352788587,0.07659574468085106,0.04864864864864865,0.18,0.7549704930870851,8,50
2400,0.9286640726329443,0.05172413793103448,0.032432432432432434,0.1276595744680851,0.742878718663472,8,50
2450,0.9283398184176395,0.07531380753138076,0.04864864864864865,0.16666666666666666,0.7488248510670036,8,50
200,0.9182879377431906,0.05970149253731343,0.043243243243243246,0.0963855421686747,0.6828179334905792,9,51
250,0.9205577172503242,0.08239700374531835,0.05945945945945946,0.13414634146341464,0.6783280348302769,9,51
300,0.9169909208819714,0.1048951048951049,0.08108108108108109,0.1485148514851485,0.7296458238162273,9,51
350,0.9130998702983139,0.0821917808219178,0.06486486486486487,0.11214953271028037,0.7453231776101732,9,51
400,0.916018158236057,0.0975609756097561,0.07567567567567568,0.13725490196078433,0.7520841296626051,9,51
450,0.9127756160830091,0.10033444816053512,0.08108108108108109,0.13157894736842105,0.7421105134109618,9,51
500,0.9182879377431906,0.10638297872340426,0.08108108108108109,0.15463917525773196,0.7516030690918585,9,51
550,0.9127756160830091,0.13504823151125403,0.11351351351351352,0.16666666666666666,0.7446668469089995,9,51
600,0.9140726329442282,0.11960132890365449,0.0972972972972973,0.15517241379310345,0.7349869013546144,9,51
650,0.916018158236057,0.15081967213114755,0.12432432432432433,0.19166666666666668,0.7519032658046112,9,51
700,0.9169909208819714,0.15789473684210525,0.12972972972972974,0.20168067226890757,0.7443731762117411,9,51
750,0.9127756160830091,0.14603174603174604,0.12432432432432433,0.17692307692307693,0.7566318301744311,9,51
800,0.9092088197146563,0.15151515151515152,0.13513513513513514,0.1724137931034483,0.7559736348974018,9,51
850,0.9130998702983139,0.12418300653594772,0.10270270270270271,0.15702479338842976,0.7663779681716902,9,51
900,0.9153696498054474,0.132890365448505,0.10810810810810811,0.1724137931034483,0.7609296775216058,9,51
950,0.9166666666666666,0.1288135593220339,0.10270270270270271,0.17272727272727273,0.7548399727771925,9,51
1000,0.9182879377431906,0.15436241610738255,0.12432432432432433,0.20353982300884957,0.7624390516767199,9,51
1050,0.9215304798962386,0.14184397163120568,0.10810810810810811,0.20618556701030927,0.7654475448197421,9,51
1100,0.9225032425421531,0.1494661921708185,0.11351351351351352,0.21875,0.7628874821699935,9,51
1150,0.9244487678339819,0.13382899628252787,0.0972972972972973,0.21428571428571427,0.7618899340872435,9,51
1200,0.9263942931258107,0.149812734082397,0.10810810810810811,0.24390243902439024,0.7640062276833578,9,51
1250,0.9276913099870299,0.14559386973180077,0.10270270270270271,0.25,0.7579202520906556,9,51
1300,0.9244487678339819,0.1708185053380783,0.12972972972972974,0.25,0.7519834425664023,9,51
1350,0.9250972762645915,0.16,0.11891891891891893,0.24444444444444444,0.7518771617426326,9,51
1400,0.9225032425421531,0.12454212454212454,0.0918918918918919,0.19318181818181818,0.7561134780865723,9,51
1450,0.9238002594033723,0.14545454545454545,0.10810810810810811,0.2222222222222222,0.7628240865909027,9,51
1500,0.9238002594033723,0.15770609318996415,0.11891891891891893,0.23404255319148937,0.7635419482953115,9,51
1550,0.9260700389105059,0.16176470588235295,0.11891891891891893,0.25287356321839083,0.7578326170254421,9,51
1600,0.9276913099870299,0.14559386973180077,0.10270270270270271,0.25,0.7572378173275034,9,51
1650,0.9263942931258107,0.16236162361623616,0.11891891891891893,0.2558139534883721,0.7681064299898381,9,51
1700,0.9257457846952011,0.15498154981549817,0.11351351351351352,0.2441860465116279,0.7626488164604756,9,51
1750,0.9218547341115434,0.11721611721611722,0.08648648648648649,0.18181818181818182,0.7544707867577823,9,51
1800,0.9263942931258107,0.15613382899628253,0.11351351351351352,0.25,0.7593634338028958,9,51
1850,0.9276913099870299,0.138996138996139,0.0972972972972973,0.24324324324324326,0.768268648089276,9,51
1900,0.9250972762645915,0.1412639405204461,0.10270270270270271,0.2261904761904762,0.7681027008381269,9,51
1950,0.9260700389105059,0.13636363636363635,0.0972972972972973,0.22784810126582278,0.772340881757922,9,51
2000,0.9280155642023347,0.11904761904761904,0.08108108108108109,0.22388059701492538,0.777198101861779,9,51
2050,0.9283398184176395,0.13333333333333333,0.0918918918918919,0.24285714285714285,0.7761837725963286,9,51
2100,0.9276913099870299,0.11857707509881422,0.08108108108108109,0.22058823529411764,0.7737505011047612,9,51
2150,0.9270428015564203,0.13127413127413126,0.0918918918918919,0.22972972972972974,0.7771458937378221,9,51
2200,0.9280155642023347,0.13953488372093023,0.0972972972972973,0.2465753424657534,0.7781844624893952,9,51
2250,0.9289883268482491,0.12048192771084337,0.08108108108108109,0.234375,0.7739295003868994,9,51
2300,0.9276913099870299,0.11857707509881422,0.08108108108108109,0.22058823529411764,0.7802019335651622,9,51
2350,0.9276913099870299,0.09716599190283401,0.06486486486486487,0.1935483870967742,0.7814195015988739,9,51
2400,0.9289883268482491,0.13438735177865613,0.0918918918918919,0.25,0.7841156782860819,9,51
2450,0.9312581063553826,0.152,0.10270270270270271,0.2923076923076923,0.7848969355695813,9,51
200,0.9150453955901426,0.043795620437956206,0.032432432432432434,0.06741573033707865,0.5861695085910332,10,52
250,0.9134241245136187,0.07612456747404844,0.05945945945945946,0.10576923076923077,0.6325937182439425,10,52
300,0.9199092088197146,0.10830324909747292,0.08108108108108109,0.16304347826086957,0.6793386349440161,10,52
350,0.9182879377431906,0.08029197080291971,0.05945945945945946,0.12359550561797752,0.6788277411595797,10,52
400,0.9186121919584954,0.06691449814126393,0.04864864864864865,0.10714285714285714,0.6837334402356824,10,52
450,0.9241245136186771,0.07142857142857142,0.04864864864864865,0.13432835820895522,0.692650774265124,10,52
500,0.9244487678339819,0.10038610038610038,0.07027027027027027,0.17567567567567569,0.6756197384000076,10,52
550,0.9234760051880675,0.09923664122137404,0.07027027027027027,0.16883116883116883,0.6990574569049904,10,52
600,0.9244487678339819,0.0933852140077821,0.06486486486486487,0.16666666666666666,0.675845352078536,10,52
650,0.9231517509727627,0.11895910780669144,0.08648648648648649,0.19047619047619047,0.7153072354866077,10,52
700,0.9166666666666666,0.09187279151943463,0.07027027027027027,0.1326530612244898,0.7198344256640221,10,52
750,0.9173151750972762,0.12371134020618557,0.0972972972972973,0.16981132075471697,0.7265468987442083,10,52
800,0.9130998702983139,0.07586206896551724,0.05945945945945946,0.10476190476190476,0.7415921613231031,10,52
850,0.9166666666666666,0.07885304659498207,0.05945945945945946,0.11702127659574468,0.7404790095373055,10,52
900,0.916018158236057,0.10380622837370242,0.08108108108108109,0.14423076923076922,0.7536913940501385,10,52
950,0.9173151750972762,0.09252669039145907,0.07027027027027027,0.13541666666666666,0.7446482011504433,10,52
1000,0.9182879377431906,0.125,0.0972972972972973,0.17475728155339806,0.7456382909297707,10,52
1050,0.9147211413748378,0.1377049180327869,0.11351351351351352,0.175,0.7580545015522594,10,52
1100,0.9202334630350194,0.13986013986013987,0.10810810810810811,0.19801980198019803,0.7717833735770956,10,52
1150,0.9182879377431906,0.11888111888111888,0.0918918918918919,0.16831683168316833,0.773709480435938,10,52
1200,0.9218547341115434,0.14840989399293286,0.11351351351351352,0.21428571428571427,0.7714235104369634,10,52
1250,0.9202334630350194,0.13986013986013987,0.10810810810810811,0.19801980198019803,0.767271100006526,10,52
1300,0.9215304798962386,0.14184397163120568,0.10810810810810811,0.20618556701030927,0.7672692354306705,10,52
1350,0.9218547341115434,0.09737827715355805,0.07027027027027027,0.15853658536585366,0.7736367619775691,10,52
1400,0.9221789883268483,0.1044776119402985,0.07567567567567568,0.1686746987951807,0.7736926992532374,10,52
1450,0.9212062256809338,0.12274368231046931,0.0918918918918919,0.18478260869565216,0.771511145502177,10,52
1500,0.9234760051880675,0.09923664122137404,0.07027027027027027,0.16883116883116883,0.7660087821522799,10,52
1550,0.9260700389105059,0.13636363636363635,0.0972972972972973,0.22784810126582278,0.7649869945834072,10,52
1600,0.9267185473411155,0.12403100775193798,0.08648648648648649,0.2191780821917808,0.7742222387962299,10,52
1650,0.9247730220492867,0.12121212121212122,0.08648648648648649,0.20253164556962025,0.7681288049001054,10,52
1700,0.9276913099870299,0.11857707509881422,0.08108108108108109,0.22058823529411764,0.7943466060057988,10,52
1750,0.9273670557717251,0.1111111111111111,0.07567567567567568,0.208955223880597,0.7868360944594128,10,52
1800,0.9254215304798963,0.10852713178294573,0.07567567567567568,0.1917808219178082,0.7846899676496089,10,52
1850,0.9257457846952011,0.09486166007905138,0.06486486486486487,0.17647058823529413,0.7790104695934292,10,52
1900,0.9286640726329443,0.09836065573770492,0.06486486486486487,0.2033898305084746,0.7747853407046232,10,52
1950,0.9250972762645915,0.10116731517509728,0.07027027027027027,0.18055555555555555,0.777425580116163,10,52
2000,0.9267185473411155,0.096,0.06486486486486487,0.18461538461538463,0.782187706851384,10,52
2050,0.9254215304798963,0.0873015873015873,0.05945945945945946,0.16417910447761194,0.7782105665513737,10,52
2100,0.9257457846952011,0.10196078431372549,0.07027027027027027,0.18571428571428572,0.7775020277262429,10,52
2150,0.9280155642023347,0.11904761904761904,0.08108108108108109,0.22388059701492538,0.775850013518175,10,52
2200,0.9276913099870299,0.138996138996139,0.0972972972972973,0.24324324324324326,0.7690443116452085,10,52
2250,0.9257457846952011,0.10196078431372549,0.07027027027027027,0.18571428571428572,0.7815145949675099,10,52
2300,0.9299610894941635,0.12195121951219512,0.08108108108108109,0.2459016393442623,0.7917455226872268,10,52
2350,0.9283398184176395,0.10526315789473684,0.07027027027027027,0.20967741935483872,0.7888927216281477,10,52
2400,0.9293125810635539,0.10655737704918032,0.07027027027027027,0.22033898305084745,0.7898082283732509,10,52
2450,0.9293125810635539,0.11382113821138211,0.07567567567567568,0.22950819672131148,0.7932334542200014,10,52
200,0.9124513618677043,0.04929577464788732,0.03783783783783784,0.0707070707070707,0.5989586343846434,11,53
250,0.9163424124513618,0.07194244604316546,0.05405405405405406,0.10752688172043011,0.6082740553592572,11,53
300,0.9163424124513618,0.07857142857142857,0.05945945945945946,0.11578947368421053,0.6135452113030588,11,53
350,0.9215304798962386,0.12949640287769784,0.0972972972972973,0.1935483870967742,0.6305818408957422,11,53
400,0.9199092088197146,0.09523809523809523,0.07027027027027027,0.14772727272727273,0.6456308326263482,11,53
450,0.9195849546044098,0.1079136690647482,0.08108108108108109,0.16129032258064516,0.6489385901941955,11,53
500,0.9205577172503242,0.11552346570397112,0.08648648648648649,0.17391304347826086,0.6964274726606565,11,53
550,0.9195849546044098,0.08823529411764706,0.06486486486486487,0.13793103448275862,0.6611459683208563,11,53
600,0.9218547341115434,0.11070110701107011,0.08108108108108109,0.1744186046511628,0.6551168622917501,11,53
650,0.9153696498054474,0.09688581314878893,0.07567567567567568,0.1346153846153846,0.7064225315346392,11,53
700,0.9234760051880675,0.09923664122137404,0.07027027027027027,0.16883116883116883,0.7135433467272033,11,53
750,0.9195849546044098,0.0948905109489051,0.07027027027027027,0.14606741573033707,0.7237910556296208,11,53
800,0.9215304798962386,0.06923076923076923,0.04864864864864865,0.12,0.721510679358213,11,53
850,0.9225032425421531,0.0842911877394636,0.05945945945945946,0.14473684210526316,0.7318161901121542,11,53
900,0.9153696498054474,0.09059233449477352,0.07027027027027027,0.12745098039215685,0.7369325862599405,11,53
950,0.9156939040207522,0.057971014492753624,0.043243243243243246,0.08791208791208792,0.7310964638318899,11,53
1000,0.9127756160830091,0.06920415224913495,0.05405405405405406,0.09615384615384616,0.7451087513867782,11,53
1050,0.916018158236057,0.05818181818181818,0.043243243243243246,0.08888888888888889,0.7382135498727428,11,53
1100,0.9189364461738002,0.06716417910447761,0.04864864864864865,0.10843373493975904,0.7425729282231524,11,53
1150,0.9205577172503242,0.08921933085501858,0.06486486486486487,0.14285714285714285,0.7513196535618061,11,53
1200,0.9250972762645915,0.09411764705882353,0.06486486486486487,0.17142857142857143,0.7412136524244147,11,53
1250,0.9244487678339819,0.05668016194331984,0.03783783783783784,0.11290322580645161,0.7487055182122446,11,53
1300,0.9263942931258107,0.09561752988047809,0.06486486486486487,0.18181818181818182,0.7531469379003012,11,53
1350,0.9250972762645915,0.08695652173913043,0.05945945945945946,0.16176470588235295,0.7556063134538471,11,53
1400,0.9276913099870299,0.10441767068273092,0.07027027027027027,0.203125,0.7668459767114476,11,53
1450,0.9273670557717251,0.05084745762711865,0.032432432432432434,0.11764705882352941,0.7581328137381949,11,53
1500,0.9254215304798963,0.08,0.05405405405405406,0.15384615384615385,0.7760234190727463,11,53
1550,0.9254215304798963,0.07258064516129033,0.04864864864864865,0.14285714285714285,0.7699933807557126,11,53
1600,0.9270428015564203,0.0963855421686747,0.06486486486486487,0.1875,0.7601111287209943,11,53
1650,0.9250972762645915,0.09411764705882353,0.06486486486486487,0.17142857142857143,0.7555037617817888,11,53
1700,0.9250972762645915,0.09411764705882353,0.06486486486486487,0.17142857142857143,0.7453940314926861,11,53
1750,0.9225032425421531,0.07003891050583658,0.04864864864864865,0.125,0.7501673456830407,11,53
1800,0.9257457846952011,0.09486166007905138,0.06486486486486487,0.17647058823529413,0.7687049588394881,11,53
1850,0.9286640726329443,0.07563025210084033,0.04864864864864865,0.16981132075471697,0.7663910202026795,11,53
1900,0.9247730220492867,0.072,0.04864864864864865,0.13846153846153847,0.7599545043491231,11,53
1950,0.9286640726329443,0.06779661016949153,0.043243243243243246,0.1568627450980392,0.7633144700409275,11,53
2000,0.9254215304798963,0.041666666666666664,0.02702702702702703,0.09090909090909091,0.7468148382946589,11,53
2050,0.9286640726329443,0.07563025210084033,0.04864864864864865,0.16981132075471697,0.7549145558114168,11,53
2100,0.9286640726329443,0.05982905982905983,0.03783783783783784,0.14285714285714285,0.7514427155682761,11,53
2150,0.9296368352788587,0.06866952789699571,0.043243243243243246,0.16666666666666666,0.7574280040647753,11,53
