labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
5396,0.8030419312033661,0.008906178854137555,0.8039351873432591,0.7909609091671872,0.8144247317341489
5446,0.802694498568938,0.009606497818553522,0.8039845986034326,0.7880140402561927,0.8175024006414141
5496,0.8033475973386288,0.008792352673323815,0.804733225809459,0.7866675368020659,0.8132218006209039
5546,0.8025678317158138,0.00949513689064337,0.8032219870784894,0.7858585905671107,0.8173361737038868
5596,0.8023555808309172,0.01030330341701736,0.8017004931803138,0.7891589830603284,0.8172848978678576
5646,0.8030832004823036,0.009096979831362411,0.803113841678864,0.7893321089285215,0.8149605176062574
5696,0.8024389895241913,0.009686723643360772,0.8049877404137493,0.7857088651259055,0.813997184490458
5746,0.802867841970981,0.009162214252929238,0.8043407325918537,0.7894677568220169,0.8134506773071796
5796,0.8021439514713058,0.008365993731772596,0.8024836150396689,0.7871249172594464,0.8139138379497124
5846,0.8020771375031466,0.008312832914006689,0.8041645301734988,0.7853684868034645,0.8126292384139918
5896,0.8021263623057345,0.008623977146580454,0.8043239514091531,0.7863010544176464,0.8133874681856745
5946,0.8033880586346954,0.008073044201297463,0.8049532457604207,0.7879440254328146,0.8142451730792538
5996,0.8030321111038601,0.008174352279002683,0.80356973047556,0.7890611860567017,0.8125244492509066
6046,0.8037812976826431,0.00787018258884434,0.8045197318739921,0.789691412695897,0.8158472166543916
6096,0.8039583702363972,0.007913790124861675,0.804309967090236,0.791853201942888,0.8156481731818056
6146,0.804991283107875,0.00795120777360357,0.8053746399037879,0.7912341627588264,0.8155573683376374
6196,0.8052399553744845,0.00772355755327418,0.8055946598547495,0.7936183026765987,0.8172597260938069
6246,0.8052583525229265,0.00757388176381733,0.8059657104500155,0.7914435546274112,0.8174178421263624
6296,0.8062954917663439,0.008961898095535896,0.8078125728349943,0.7935781210669103,0.8176116647865527
6346,0.806424769025666,0.007533758363569674,0.8053653170245099,0.7958600822277951,0.8169071347995115
6396,0.8062573922663608,0.007494233360952942,0.8059135023260584,0.7938647996047098,0.8164905885533689
6446,0.8055539499485689,0.007988881434871564,0.805479056151702,0.796584749634077,0.8153144141036518
6496,0.806590467666701,0.0069254950774481905,0.8062733654661907,0.7966554170590044,0.8164796807846135
6546,0.8047239650827095,0.00813874132346124,0.8044087896105834,0.7946434464820115,0.8173550991488211
6596,0.8065175627507466,0.00888130209403933,0.8065726298910155,0.7938372971108398,0.8215396735127677
6646,0.8061850467231634,0.008100287051620041,0.8055489777462872,0.7944871950253115,0.8190300476399132
6696,0.806938148911243,0.007697080970848303,0.8079794523740712,0.7936263203527777,0.8165636799269087
6746,0.806994769864725,0.009051575186370972,0.8087858814316213,0.7942154330943568,0.8178035296420947
6796,0.8065759239750271,0.008070377524157192,0.8062398031007896,0.7950935550935551,0.8210835982584861
6846,0.8071688590971102,0.007437415978718507,0.8055946598547497,0.7969535627383161,0.8209592310489172
6896,0.8079021967811205,0.007604673357124157,0.8069725814120434,0.796915432162069,0.821447004092744
6946,0.808566731616059,0.007361860098215627,0.8095867167616047,0.7960094347538295,0.8190456168483075
6996,0.8074995727013665,0.006565645383625664,0.8088324958280115,0.7982662241406637,0.8156977708995645
7046,0.8091518355195485,0.00665016975225862,0.8105236661290474,0.7968154908962084,0.8169764970213401
7096,0.8083987954839973,0.007484315614967798,0.8086311216356059,0.7953197281448403,0.8191930115696933
7146,0.8082209149473724,0.007024242064563669,0.8079272442501142,0.7968203387934331,0.8195433653729618
7196,0.807754460220828,0.006871359508487359,0.807647557871773,0.798762667462219,0.8181586381137951
7246,0.8091390320986734,0.006852341044595615,0.8102868649953852,0.7962976981811063,0.8177969103978073
7296,0.8089133562676164,0.008186866256779238,0.8101199854563084,0.7950185059153669,0.8212625043118316
7346,0.8091728430741884,0.0066169775699773765,0.8097797003626599,0.7973235878168614,0.8181531376150211
7396,0.8090931635326254,0.008413632538406053,0.8098104658642775,0.7974770424097779,0.8203937051919115
7446,0.8089878149967836,0.007727670105260943,0.8095690032909764,0.7976115715577599,0.8205793237183372
7496,0.8102056937931378,0.006630974576765691,0.8099885328584879,0.7987464456522754,0.8210029553527312
7546,0.8095218295218295,0.006908147714848789,0.8079132599311972,0.8024324324324325,0.821290379720873
7596,0.8101336590125828,0.006714316758263728,0.8100780324995571,0.8003944510222538,0.820203704912225
7646,0.8085550469406971,0.007283785829083715,0.8098673354278736,0.7977259632865014,0.818704492695524
7696,0.8098069231701519,0.007741411878584555,0.809598836504666,0.7969467570364431,0.8223811565964032
7746,0.8108295187218955,0.005603938597710966,0.809726559950775,0.8034211237798681,0.8196355686490217
7796,0.8098044992215396,0.00705125084163543,0.8091559997389594,0.8006465416779318,0.8219726280264397
7846,0.8096499880356383,0.006110782220078737,0.8091783746492267,0.8011653599097546,0.8184772008987256
7896,0.8099797693519667,0.005888976103259174,0.8092399056524617,0.8009663164371684,0.8193313630981792
7946,0.8102577154595092,0.007189930496439666,0.8101908393388213,0.7991758574718217,0.8219581775635587
7996,0.810128189590073,0.006348278038819141,0.8105982491632717,0.8001918648555421,0.8183070583519015
